project,vuln_id,source,severity,cvssV3,description
Open_Source-Drupal.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Open_Source-Drupal.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Open_Source-Drupal.cdx,CVE-2026-27601,NVD,HIGH,7.5,"Underscore.js is a utility-belt library for JavaScript. Prior to 1.13.8, the _.flatten and _.isEqual functions use recursion without a depth limit. Under very specific conditions, detailed below, an a"
Open_Source-Drupal.cdx,CVE-2025-68157,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.0, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) enforces allowedUris only for the initial URL, but"
Open_Source-Drupal.cdx,CVE-2025-68458,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.1, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) can be bypassed to fetch resources from hosts outs"
Open_Source-NopCommerce.cdx,CVE-2025-27152,NVD,HIGH,5.3,"axios is a promise based HTTP client for the browser and node.js. The issue occurs when passing absolute URLs rather than protocol-relative URLs to axios. Even if ⁠baseURL is set, axios sends the requ"
Open_Source-NopCommerce.cdx,CVE-2026-25639,NVD,HIGH,7.5,"Axios is a promise based HTTP client for the browser and Node.js. Prior to versions 0.30.3 and 1.13.5, the mergeConfig function in axios crashes with a TypeError when processing configuration objects "
Open_Source-NopCommerce.cdx,CVE-2025-58754,NVD,HIGH,7.5,Axios is a promise based HTTP client for the browser and Node.js. When Axios starting in version 0.28.0 and prior to versions 0.30.2 and 1.12.0 runs on Node.js and is given a URL with the `data:` sche
Open_Source-NopCommerce.cdx,CVE-2024-57965,NVD,CRITICAL,9.8,"In axios before 1.7.8, lib/helpers/isURLSameOrigin.js does not use a URL object when determining an origin, and has a potentially unwanted setAttribute('href',href) call. NOTE: some parties feel that "
Open_Source-NopCommerce.cdx,CVE-2024-27088,NVD,MEDIUM,5.5,es5-ext contains ECMAScript 5 extensions. Passing functions with very long names or complex default argument names into `function#copy` or `function#toStringTokens` may cause the script to stall. The 
Open_Source-NopCommerce.cdx,CVE-2023-26159,NVD,MEDIUM,6.1,"Versions of the package follow-redirects before 1.15.4 are vulnerable to Improper Input Validation due to the improper handling of URLs by the url.parse() function. When new URL() throws an error, it "
Open_Source-NopCommerce.cdx,CVE-2022-48285,NVD,HIGH,7.3,loadAsync in JSZip before 3.8.0 allows Directory Traversal via a crafted ZIP archive.
Open_Source-NopCommerce.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Open_Source-NopCommerce.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Open_Source-NopCommerce.cdx,CVE-2022-3517,NVD,HIGH,7.5,"A vulnerability was found in the minimatch package. This flaw allows a Regular Expression Denial of Service (ReDoS) when calling the braceExpand function with specific arguments, resulting in a Denial"
Open_Source-NopCommerce.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Open_Source-NopCommerce.cdx,CVE-2022-31129,NVD,HIGH,7.5,"moment is a JavaScript date library for parsing, validating, manipulating, and formatting dates. Affected versions of moment were found to use an inefficient parsing algorithm. Specifically using stri"
Open_Source-NopCommerce.cdx,CVE-2022-24785,NVD,HIGH,7.5,"Moment.js is a JavaScript date library for parsing, validating, manipulating, and formatting dates. A path traversal vulnerability impacts npm (server) users of Moment.js between versions 1.0.1 and 2."
Open_Source-NopCommerce.cdx,CVE-2019-11519,NVD,MEDIUM,4.9,"Libraries/Nop.Services/Localization/LocalizationService.cs in nopCommerce through 4.10 allows XXE via the ""Configurations -> Languages -> Edit Language -> Import Resources -> Upload XML file"" screen."
Open_Source-NopCommerce.cdx,CVE-2022-27461,NVD,MEDIUM,6.1,"In nopCommerce 4.50.1, an open redirect vulnerability can be triggered by luring a user to authenticate to a nopCommerce page by clicking on a crafted link."
Open_Source-NopCommerce.cdx,CVE-2024-58248,NVD,LOW,3.5,nopCommerce through 4.90.1 does not offer locking for order placement. Thus there is a race condition with duplicate redeeming of gift cards.
Open_Source-NopCommerce.cdx,CVE-2025-11699,NVD,HIGH,7.1,"nopCommerce v4.70 and prior, and version 4.80.3, does not invalidate session cookies after logout or session termination, allowing an attacker who has a 
a valid session cookie access to privileged e"
Open_Source-NopCommerce.cdx,CVE-2022-33077,NVD,HIGH,7.5,An access control issue in nopcommerce v4.50.2 allows attackers to arbitrarily modify any customer's address via the addressedit endpoint.
Open_Source-NopCommerce.cdx,CVE-2022-46161,NVD,CRITICAL,9.8,pdfmake is an open source client/server side PDF printing in pure JavaScript. In versions up to and including 0.2.5 pdfmake contains an unsafe evaluation of user controlled input. Users of pdfmake are
Open_Source-NopCommerce.cdx,CVE-2023-26115,NVD,HIGH,7.5,All versions of the package word-wrap are vulnerable to Regular Expression Denial of Service (ReDoS) due to the usage of an insecure regular expression within the result variable.
Open_Source-OpenBSD.cdx,CVE-2024-39689,NVD,HIGH,7.5,Certifi is a curated collection of Root Certificates for validating the trustworthiness of SSL certificates while verifying the identity of TLS hosts. Certifi starting in 2021.5.30 and prior to 2024.7
Open_Source-OpenBSD.cdx,CVE-2024-39689,NVD,HIGH,7.5,Certifi is a curated collection of Root Certificates for validating the trustworthiness of SSL certificates while verifying the identity of TLS hosts. Certifi starting in 2021.5.30 and prior to 2024.7
Open_Source-OpenBSD.cdx,CVE-2026-26007,NVD,HIGH,6.5,"cryptography is a package designed to expose cryptographic primitives and recipes to Python developers. Prior to 46.0.5, the public_key_from_numbers (or EllipticCurvePublicNumbers.public_key()), Ellip"
Open_Source-OpenBSD.cdx,CVE-2025-50181,NVD,MEDIUM,6.1,"urllib3 is a user-friendly HTTP client library for Python. Prior to 2.5.0, it is possible to disable redirects for all requests by instantiating a PoolManager and specifying retries in a way that disa"
Open_Source-OpenBSD.cdx,CVE-2025-50182,NVD,MEDIUM,6.1,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 2.2.0 and prior to 2.5.0, urllib3 does not control redirects in browsers and Node.js. urllib3 supports being used in a Py"
Open_Source-OpenBSD.cdx,CVE-2024-37891,NVD,MEDIUM,6.5," urllib3 is a user-friendly HTTP client library for Python. When using urllib3's proxy support with `ProxyManager`, the `Proxy-Authorization` header is only sent to the configured proxy, as expected. "
Open_Source-OpenBSD.cdx,CVE-2025-66471,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.0 and prior to 2.6.0, the Streaming API improperly handles highly compressed data. urllib3's streaming API is designed "
Open_Source-OpenBSD.cdx,CVE-2026-21441,NVD,HIGH,7.5,"urllib3 is an HTTP client library for Python. urllib3's streaming API is designed for the efficient handling of large HTTP responses by reading the content in chunks, rather than loading the entire re"
Open_Source-OpenBSD.cdx,CVE-2025-66418,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.24 and prior to 2.6.0, the number of links in the decompression chain was unbounded allowing a malicious server to inse"
Open_Source-OpenBSD.cdx,CVE-2025-50181,NVD,MEDIUM,6.1,"urllib3 is a user-friendly HTTP client library for Python. Prior to 2.5.0, it is possible to disable redirects for all requests by instantiating a PoolManager and specifying retries in a way that disa"
Open_Source-OpenBSD.cdx,CVE-2024-37891,NVD,MEDIUM,6.5," urllib3 is a user-friendly HTTP client library for Python. When using urllib3's proxy support with `ProxyManager`, the `Proxy-Authorization` header is only sent to the configured proxy, as expected. "
Open_Source-OpenBSD.cdx,CVE-2025-66471,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.0 and prior to 2.6.0, the Streaming API improperly handles highly compressed data. urllib3's streaming API is designed "
Open_Source-OpenBSD.cdx,CVE-2026-21441,NVD,HIGH,7.5,"urllib3 is an HTTP client library for Python. urllib3's streaming API is designed for the efficient handling of large HTTP responses by reading the content in chunks, rather than loading the entire re"
Open_Source-OpenBSD.cdx,CVE-2025-66418,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.24 and prior to 2.6.0, the number of links in the decompression chain was unbounded allowing a malicious server to inse"
Open_Web_Analytics-Open_Web_Analytics.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Open_Web_Analytics-Open_Web_Analytics.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Open_Web_Analytics-Open_Web_Analytics.cdx,CVE-2022-3517,NVD,HIGH,7.5,"A vulnerability was found in the minimatch package. This flaw allows a Regular Expression Denial of Service (ReDoS) when calling the braceExpand function with specific arguments, resulting in a Denial"
Open_Web_Analytics-Open_Web_Analytics.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Open_Web_Analytics-Open_Web_Analytics.cdx,CVE-2025-68157,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.0, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) enforces allowedUris only for the initial URL, but"
Open_Web_Analytics-Open_Web_Analytics.cdx,CVE-2025-68458,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.1, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) can be bypassed to fetch resources from hosts outs"
Open_Web_Analytics-Open_Web_Analytics.cdx,CVE-2024-43788,NVD,MEDIUM,6.1,"Webpack is a module bundler. Its main purpose is to bundle JavaScript files for usage in a browser, yet it is also capable of transforming, bundling, or packaging just about any resource or asset. The"
Open_Web_Analytics-Open_Web_Analytics.cdx,CVE-2023-28154,NVD,CRITICAL,9.8,Webpack 5 before 5.76.0 does not avoid cross-realm object access. ImportParserPlugin.js mishandles the magic comment feature. An attacker who controls a property of an untrusted object can obtain acce
Opscode-Opscode_Chef.cdx,CVE-2025-61780,NVD,MEDIUM,5.3,"Rack is a modular Ruby web server interface. Prior to versions 2.2.20, 3.1.18, and 3.2.3, a possible information disclosure vulnerability existed in `Rack::Sendfile` when running behind a proxy that s"
Opscode-Opscode_Chef.cdx,CVE-2026-25500,NVD,MEDIUM,5.4,"Rack is a modular Ruby web server interface. Prior to versions 2.2.22, 3.1.20, and 3.2.5, `Rack::Directory` generates an HTML directory index where each file entry is rendered as a clickable link. If "
Opscode-Opscode_Chef.cdx,CVE-2026-22860,NVD,HIGH,7.5,"Rack is a modular Ruby web server interface. Prior to versions 2.2.22, 3.1.20, and 3.2.5, `Rack::Directory`’s path check used a string prefix match on the expanded path. A request like `/../root_examp"
Opscode-Opscode_Chef.cdx,CVE-2025-61770,NVD,HIGH,7.5,"Rack is a modular Ruby web server interface. In versions prior to 2.2.19, 3.1.17, and 3.2.2, `Rack::Multipart::Parser` buffers the entire multipart preamble (bytes before the first boundary) in memory"
Opscode-Opscode_Chef.cdx,CVE-2025-61772,NVD,HIGH,7.5,"Rack is a modular Ruby web server interface. In versions prior to 2.2.19, 3.1.17, and 3.2.2, `Rack::Multipart::Parser` can accumulate unbounded data when a multipart part’s header block never terminat"
Opscode-Opscode_Chef.cdx,CVE-2025-61771,NVD,HIGH,7.5,"Rack is a modular Ruby web server interface. In versions prior to 2.2.19, 3.1.17, and 3.2.2, ``Rack::Multipart::Parser` stores non-file form fields (parts without a `filename`) entirely in memory as R"
Opscode-Opscode_Chef.cdx,CVE-2025-61919,NVD,HIGH,7.5,"Rack is a modular Ruby web server interface. Prior to versions 2.2.20, 3.1.18, and 3.2.3, `Rack::Request#POST` reads the entire request body into memory for `Content-Type: application/x-www-form-urlen"
Opscode-Opscode_Chef.cdx,CVE-2025-61594,NVD,LOW,7.5,"URI is a module providing classes to handle Uniform Resource Identifiers. In versions prior to 0.12.5, 0.13.3, and 1.0.4, a bypass exists for the fix to CVE-2025-27221 that can expose user credentials"
Oracle-Oracle_NetBeans.cdx,CVE-2019-17561,NVD,HIGH,7.5,"The ""Apache NetBeans"" autoupdate system does not fully validate code signatures. An attacker could modify the downloaded nbm and include additional code. ""Apache NetBeans"" versions up to and including"
Oracle-Oracle_NetBeans.cdx,CVE-2019-17560,NVD,CRITICAL,9.1,"The ""Apache NetBeans"" autoupdate system does not validate SSL certificates and hostnames for https based downloads. This allows an attacker to intercept downloads of autoupdates and modify the downloa"
Oracle-Oracle_NetBeans.cdx,CVE-2020-11986,NVD,CRITICAL,9.8,"To be able to analyze gradle projects, the build scripts need to be executed. Apache NetBeans follows this pattern. This causes the code of the build script to be invoked at load time of the project. "
Oracle-Oracle_NetBeans.cdx,CVE-2019-17561,NVD,HIGH,7.5,"The ""Apache NetBeans"" autoupdate system does not fully validate code signatures. An attacker could modify the downloaded nbm and include additional code. ""Apache NetBeans"" versions up to and including"
Oracle-Oracle_NetBeans.cdx,CVE-2019-17560,NVD,CRITICAL,9.1,"The ""Apache NetBeans"" autoupdate system does not validate SSL certificates and hostnames for https based downloads. This allows an attacker to intercept downloads of autoupdates and modify the downloa"
Oracle-Oracle_NetBeans.cdx,CVE-2020-11986,NVD,CRITICAL,9.8,"To be able to analyze gradle projects, the build scripts need to be executed. Apache NetBeans follows this pattern. This causes the code of the build script to be invoked at load time of the project. "
Oracle-Oracle_NetBeans.cdx,CVE-2019-17561,NVD,HIGH,7.5,"The ""Apache NetBeans"" autoupdate system does not fully validate code signatures. An attacker could modify the downloaded nbm and include additional code. ""Apache NetBeans"" versions up to and including"
Oracle-Oracle_NetBeans.cdx,CVE-2019-17560,NVD,CRITICAL,9.1,"The ""Apache NetBeans"" autoupdate system does not validate SSL certificates and hostnames for https based downloads. This allows an attacker to intercept downloads of autoupdates and modify the downloa"
